Zip_Code,City,Price,Latitude,Longitude
35115,Montevallo,255000,33.07789343695876,-86.87718007058812
35115,Montevallo,250000,33.07789343695876,-86.87718007058812
35115,Montevallo,250000,33.07789343695876,-86.87718007058812
35115,Montevallo,249900,33.07789343695876,-86.87718007058812
35115,Montevallo,242000,33.07789343695876,-86.87718007058812
35115,Montevallo,240000,33.07789343695876,-86.87718007058812
35115,Montevallo,233295,33.07789343695876,-86.87718007058812
35115,Montevallo,232695,33.07789343695876,-86.87718007058812
35115,Montevallo,229800,33.07789343695876,-86.87718007058812
35115,Montevallo,229295,33.07789343695876,-86.87718007058812
35115,Montevallo,228295,33.07789343695876,-86.87718007058812
35115,Montevallo,226795,33.07789343695876,-86.87718007058812
35115,Montevallo,226500,33.07789343695876,-86.87718007058812
35115,Montevallo,224900,33.07789343695876,-86.87718007058812
35115,Montevallo,223200,33.07789343695876,-86.87718007058812
35115,Montevallo,215047,33.07789343695876,-86.87718007058812
35115,Montevallo,209900,33.07789343695876,-86.87718007058812
35115,Montevallo,205695,33.07789343695876,-86.87718007058812
35115,Montevallo,202795,33.07789343695876,-86.87718007058812
35115,Montevallo,202795,33.07789343695876,-86.87718007058812
35115,Montevallo,199900,33.07789343695876,-86.87718007058812
35115,Montevallo,199800,33.07789343695876,-86.87718007058812
35115,Montevallo,199690,33.07789343695876,-86.87718007058812
35115,Montevallo,196850,33.07789343695876,-86.87718007058812
35115,Montevallo,194600,33.07789343695876,-86.87718007058812
35115,Montevallo,192796,33.07789343695876,-86.87718007058812
35115,Montevallo,192795,33.07789343695876,-86.87718007058812
35115,Montevallo,191900,33.07789343695876,-86.87718007058812
35115,Montevallo,185900,33.07789343695876,-86.87718007058812
35115,Montevallo,185000,33.07789343695876,-86.87718007058812
35115,Montevallo,185000,33.07789343695876,-86.87718007058812
35115,Montevallo,179676,33.07789343695876,-86.87718007058812
35115,Montevallo,178900,33.07789343695876,-86.87718007058812
35115,Montevallo,175000,33.07789343695876,-86.87718007058812
35115,Montevallo,175000,33.07789343695876,-86.87718007058812
35115,Montevallo,175000,33.07789343695876,-86.87718007058812
35115,Montevallo,175000,33.07789343695876,-86.87718007058812
35115,Montevallo,175000,33.07789343695876,-86.87718007058812
35115,Montevallo,170080,33.07789343695876,-86.87718007058812
35115,Montevallo,164999,33.07789343695876,-86.87718007058812
35115,Montevallo,164900,33.07789343695876,-86.87718007058812
35115,Montevallo,163900,33.07789343695876,-86.87718007058812
35115,Montevallo,159900,33.07789343695876,-86.87718007058812
35115,Montevallo,159900,33.07789343695876,-86.87718007058812
35115,Montevallo,159500,33.07789343695876,-86.87718007058812
35115,Montevallo,158500,33.07789343695876,-86.87718007058812
35115,Montevallo,155630,33.07789343695876,-86.87718007058812
35115,Montevallo,155611,33.07789343695876,-86.87718007058812
35115,Montevallo,154990,33.07789343695876,-86.87718007058812
35115,Montevallo,154900,33.07789343695876,-86.87718007058812
35115,Montevallo,154811,33.07789343695876,-86.87718007058812
35115,Montevallo,152000,33.07789343695876,-86.87718007058812
35115,Montevallo,149900,33.07789343695876,-86.87718007058812
35115,Montevallo,149900,33.07789343695876,-86.87718007058812
35115,Montevallo,149900,33.07789343695876,-86.87718007058812
35115,Montevallo,148910,33.07789343695876,-86.87718007058812
35115,Montevallo,146900,33.07789343695876,-86.87718007058812
35115,Montevallo,144900,33.07789343695876,-86.87718007058812
35115,Montevallo,144500,33.07789343695876,-86.87718007058812
35115,Montevallo,144161,33.07789343695876,-86.87718007058812
35115,Montevallo,141900,33.07789343695876,-86.87718007058812
35115,Montevallo,141900,33.07789343695876,-86.87718007058812
35115,Montevallo,140000,33.07789343695876,-86.87718007058812
35115,Montevallo,139900,33.07789343695876,-86.87718007058812
35115,Montevallo,129900,33.07789343695876,-86.87718007058812
35115,Montevallo,129900,33.07789343695876,-86.87718007058812
35115,Montevallo,125000,33.07789343695876,-86.87718007058812
35115,Montevallo,119900,33.07789343695876,-86.87718007058812
35115,Montevallo,114900,33.07789343695876,-86.87718007058812
35115,Montevallo,114000,33.07789343695876,-86.87718007058812
35115,Montevallo,105000,33.07789343695876,-86.87718007058812
35115,Montevallo,99900,33.07789343695876,-86.87718007058812
35115,Montevallo,90000,33.07789343695876,-86.87718007058812
35115,Montevallo,89900,33.07789343695876,-86.87718007058812
35115,Montevallo,76900,33.07789343695876,-86.87718007058812
35115,Montevallo,74900,33.07789343695876,-86.87718007058812
35115,Montevallo,71500,33.07789343695876,-86.87718007058812
35115,Montevallo,60000,33.07789343695876,-86.87718007058812
35115,Montevallo,59900,33.07789343695876,-86.87718007058812
35115,Montevallo,50000,33.07789343695876,-86.87718007058812
35115,Montevallo,49900,33.07789343695876,-86.87718007058812
35115,Montevallo,49900,33.07789343695876,-86.87718007058812
35115,Montevallo,49900,33.07789343695876,-86.87718007058812
35115,Montevallo,49900,33.07789343695876,-86.87718007058812
35115,Montevallo,49900,33.07789343695876,-86.87718007058812
35115,Montevallo,49900,33.07789343695876,-86.87718007058812
35115,Montevallo,39000,33.07789343695876,-86.87718007058812
35115,Montevallo,38900,33.07789343695876,-86.87718007058812
35115,Montevallo,38900,33.07789343695876,-86.87718007058812
35116,Morris,600000,33.52068000000003,-86.81175999999994
35116,Morris,427900,33.52068000000003,-86.81175999999994
35116,Morris,359900,33.52068000000003,-86.81175999999994
35116,Morris,349900,33.52068000000003,-86.81175999999994
35116,Morris,331600,33.52068000000003,-86.81175999999994
35116,Morris,314900,33.52068000000003,-86.81175999999994
35116,Morris,309900,33.52068000000003,-86.81175999999994
35116,Morris,280000,33.52068000000003,-86.81175999999994
35116,Morris,279900,33.52068000000003,-86.81175999999994
35116,Morris,279000,33.52068000000003,-86.81175999999994
35116,Morris,219900,33.52068000000003,-86.81175999999994
35116,Morris,183900,33.52068000000003,-86.81175999999994
